"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10475532"	"0.0294616"	"3.03e-03"	"-4.1485169"	"-1.907335"	"-0.53219497"	"Sqrdl"	"sulfide quinone reductase-like (yeast)"
"10518341"	"0.0294962"	"3.04e-03"	"-4.1474381"	"-1.90892"	"-0.49810279"	"Ppp2r5a"	"protein phosphatase 2, regulatory subunit B', alpha"
"10404022"	"0.0295501"	"3.05e-03"	"-4.1456208"	"-1.911591"	"-0.47950894"	"Vmn1r223///Vmn1r204///Vmn1r193///Vmn1r202"	"vomeronasal 1 receptor 223///vomeronasal 1 receptor 204///vomeronasal 1 receptor 193///vomeronasal 1 receptor 202"
"10406551"	"0.0295501"	"3.05e-03"	"-4.1455574"	"-1.911684"	"-0.65708095"	"Ssbp2"	"single-stranded DNA binding protein 2"
"10406452"	"0.0295501"	"3.05e-03"	"-4.145413"	"-1.911896"	"-0.57305586"	"Gm10759"	"predicted gene 10759"
"10606009"	"0.0296495"	"3.06e-03"	"4.1427756"	"-1.915773"	"0.48109235"	"Gm614"	"predicted gene 614"
"10606369"	"0.0296708"	"3.06e-03"	"-4.1420226"	"-1.91688"	"-0.74602061"	"Itm2a"	"integral membrane protein 2A"
"10576056"	"0.0296721"	"3.06e-03"	"-4.14175"	"-1.917281"	"-0.48059883"	"Map1lc3b///Map1lc3b"	"microtubule-associated protein 1 light chain 3 beta///microtubule-associated protein 1 light chain 3 beta"
"10356859"	"0.0297028"	"3.07e-03"	"4.1407719"	"-1.918719"	"0.60599187"	"Dtymk"	"deoxythymidylate kinase"
"10490203"	"0.0297062"	"3.07e-03"	"-4.1404499"	"-1.919193"	"-0.44908847"	""	""
"10528202"	"0.0297231"	"3.07e-03"	"-4.1398039"	"-1.920143"	"-0.45670658"	""	""
"10500960"	"0.0297435"	"3.07e-03"	"4.139076"	"-1.921213"	"0.71444358"	"Ddx20"	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 20"
"10584194"	"0.0297753"	"3.08e-03"	"4.1380734"	"-1.922688"	"0.49961537"	"Srpr"	"signal recognition particle receptor ('docking protein')"
"10435288"	"0.0297977"	"3.08e-03"	"4.1372961"	"-1.923831"	"0.58135584"	"Muc13"	"mucin 13, epithelial transmembrane"
"10439392"	"0.0298183"	"3.08e-03"	"4.1365655"	"-1.924906"	"0.64670592"	"Gtf2e1"	"general transcription factor II E, polypeptide 1 (alpha subunit)"
"10436446"	"0.0298184"	"3.09e-03"	"4.1362347"	"-1.925393"	"0.38341144"	"Gps1"	"G protein pathway suppressor 1"
"10411353"	"0.0298184"	"3.09e-03"	"-4.1360847"	"-1.925613"	"-0.48463865"	"1700029F12Rik"	"RIKEN cDNA 1700029F12 gene"
"10422075"	"0.0298337"	"3.09e-03"	"-4.1354787"	"-1.926505"	"-0.40797461"	"Mycbp2"	"MYC binding protein 2"
"10471457"	"0.0298594"	"3.09e-03"	"4.1346258"	"-1.92776"	"0.43379555"	"St6galnac4"	"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"
"10505874"	"0.0298689"	"3.09e-03"	"-4.1341606"	"-1.928444"	"-0.65373155"	"Gm13288///Gm13275///Gm13272///Gm13290///Gm13271///Ifnz"	"predicted gene 13288///predicted gene 13275///predicted gene 13272///predicted gene 13290///predicted gene 13271///interferon zeta"
"10504123"	"0.0298902"	"3.10e-03"	"-4.1330731"	"-1.930044"	"-0.52153982"	"Gm17167///Gm21158///Gm3893///Gm7819///Gm10590///Gm5859///4933409K07Rik"	"predicted gene 17167///predicted gene, 21158///predicted gene 3893///predicted gene 7819///predicted gene 10590///predicted pseudogene 5859///RIKEN cDNA 4933409K07 gene"
"10504125"	"0.0298902"	"3.10e-03"	"-4.1330731"	"-1.930044"	"-0.52153982"	"Gm17167///Gm21158///Gm3893///Gm7819///Gm10590///Gm5859///4933409K07Rik"	"predicted gene 17167///predicted gene, 21158///predicted gene 3893///predicted gene 7819///predicted gene 10590///predicted pseudogene 5859///RIKEN cDNA 4933409K07 gene"
"10506643"	"0.0298902"	"3.10e-03"	"-4.1329359"	"-1.930246"	"-0.44393506"	"Tmem59"	"transmembrane protein 59"
"10525657"	"0.0298942"	"3.10e-03"	"4.1326006"	"-1.93074"	"0.53367789"	"Denr"	"density-regulated protein"
"10480804"	"0.0299043"	"3.10e-03"	"-4.1320118"	"-1.931606"	"-0.43507967"	"Phpt1"	"phosphohistidine phosphatase 1"
"10440050"	"0.0299043"	"3.10e-03"	"-4.1318841"	"-1.931794"	"-0.46012099"	"Tbc1d23"	"TBC1 domain family, member 23"
"10512867"	"0.029933"	"3.11e-03"	"4.1309616"	"-1.933152"	"0.57044971"	"Tex10"	"testis expressed gene 10"
"10505261"	"0.0299428"	"3.11e-03"	"-4.1304897"	"-1.933846"	"-0.49685776"	"Gm21286///LOC102631971///Mup-ps12"	"predicted gene, 21286///uncharacterized LOC102631971///major urinary protein, pseudogene 12"
"10592201"	"0.0299519"	"3.11e-03"	"4.1300341"	"-1.934517"	"1.20715458"	"Chek1"	"checkpoint kinase 1"
"10381445"	"0.0299609"	"3.12e-03"	"-4.1294939"	"-1.935312"	"-0.50880048"	"Tmem106a"	"transmembrane protein 106A"
"10422022"	"0.0299609"	"3.12e-03"	"-4.1290225"	"-1.936006"	"-0.43273372"	""	""
"10487969"	"0.0299609"	"3.12e-03"	"4.1288987"	"-1.936188"	"0.49345886"	"Trmt6"	"tRNA methyltransferase 6"
"10517967"	"0.0299609"	"3.12e-03"	"-4.1288702"	"-1.93623"	"-0.49743572"	"Fblim1"	"filamin binding LIM protein 1"
"10512327"	"0.0300017"	"3.12e-03"	"-4.1276617"	"-1.93801"	"-0.52237932"	"Gm17167///Gm21158///Gm3893///Gm7819///Gm10590///Gm5859///4933409K07Rik"	"predicted gene 17167///predicted gene, 21158///predicted gene 3893///predicted gene 7819///predicted gene 10590///predicted pseudogene 5859///RIKEN cDNA 4933409K07 gene"
"10603485"	"0.0300493"	"3.13e-03"	"-4.1262943"	"-1.940023"	"-0.3702008"	"Ebp"	"phenylalkylamine Ca2+ antagonist (emopamil) binding protein"
"10345791"	"0.0300578"	"3.13e-03"	"-4.1258554"	"-1.940669"	"-0.79861026"	"Il1rl1"	"interleukin 1 receptor-like 1"
"10519857"	"0.0300637"	"3.13e-03"	"-4.1254777"	"-1.941225"	"-0.44997619"	"Hgf"	"hepatocyte growth factor"
"10507578"	"0.0300756"	"3.14e-03"	"-4.1249575"	"-1.941991"	"-0.46701365"	"Olfr1330"	"olfactory receptor 1330"
"10415030"	"0.0300939"	"3.14e-03"	"-4.1241025"	"-1.94325"	"-0.37528683"	"Oxa1l"	"oxidase assembly 1-like"
"10539973"	"0.0300939"	"3.14e-03"	"-4.124051"	"-1.943326"	"-0.55878099"	"Vmn1r47///Vmn1r48///Vmn1r45"	"vomeronasal 1 receptor 47///vomeronasal 1 receptor 48///vomeronasal 1 receptor 45"
"10525374"	"0.0301181"	"3.14e-03"	"4.1232418"	"-1.944518"	"0.53716886"	"Pptc7"	"PTC7 protein phosphatase homolog"
"10552341"	"0.0301225"	"3.14e-03"	"-4.1228988"	"-1.945023"	"-0.46671577"	"Vmn2r60///Vmn2r61///Vmn2r-ps60///Vmn2r59///Vmn2r58///Vmn2r63///Vmn2r57///Vmn2r-ps57///Vmn2r-ps54"	"vomeronasal 2, receptor 60///vomeronasal 2, receptor 61///vomeronasal 2, receptor, pseudogene 60///vomeronasal 2, receptor 59///vomeronasal 2, receptor 58///vomeronasal 2, receptor 63///vomeronasal 2, receptor 57///vomeronasal 2, receptor, pseudogene 57///vomeronasal 2, receptor, pseudogene 54"
"10351623"	"0.0301318"	"3.15e-03"	"-4.1224443"	"-1.945693"	"-1.00126534"	"F11r"	"F11 receptor"
"10585509"	"0.0301744"	"3.15e-03"	"4.1212003"	"-1.947525"	"0.41756223"	"Fbxo22"	"F-box protein 22"
"10592471"	"0.0302075"	"3.16e-03"	"4.1201823"	"-1.949025"	"0.55079705"	"Gramd1b"	"GRAM domain containing 1B"
"10506714"	"0.0302457"	"3.16e-03"	"4.1188927"	"-1.950925"	"0.54528234"	"Lrp8"	"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor"
"10478401"	"0.0302457"	"3.16e-03"	"4.1186403"	"-1.951297"	"0.57167121"	"Ttpal"	"tocopherol (alpha) transfer protein-like"
"10557439"	"0.0302457"	"3.16e-03"	"4.1183482"	"-1.951727"	"0.51652533"	"Sgf29"	"SAGA complex associated factor 29"
"10417302"	"0.0302457"	"3.16e-03"	"-4.1183371"	"-1.951744"	"-0.68901281"	"LOC100861615///Gm3173///Gm3739///Gm3696///Gm3667///Gm3194///Gm3558///Gm3500///Gm10409///Gm3383///Gm3264///Gm3636///Gm3095///Gm3020///Gm3002///Gm10340///Gm2897///Gm2237///Gm10406///Gm3317///2610042L04Rik///Gm5796///Gm16440///D830030K20Rik///Gm3696///Gm3667///Gm10413///Gm3264///Gm3636///Gm2897///Gm2237///Gm5795"	"alpha takusan-like///predicted gene 3173///predicted gene 3739///predicted gene 3696///predicted gene 3667///predicted gene 3194///predicted gene 3558///predicted gene 3500///predicted pseudogene 8348///predicted gene 3383///predicted gene 3264///predicted gene 3636///predicted gene 3095///predicted gene 3020///alpha-takusan pseudogene///predicted gene 10340///predicted gene 2897///predicted gene 2237///predicted gene 10406///predicted gene 3317///RIKEN cDNA 2610042L04 gene///predicted gene 5796///predicted gene 16440///RIKEN cDNA D830030K20 gene///predicted gene 3696///predicted gene 3667///predicted gene 10413///predicted gene 3264///predicted gene 3636///predicted gene 2897///predicted gene 2237///predicted gene 5795"
"10531972"	"0.0302486"	"3.17e-03"	"4.1180321"	"-1.952193"	"0.66285224"	"Gbp8"	"guanylate-binding protein 8"
"10421351"	"0.030273"	"3.17e-03"	"4.1172231"	"-1.953385"	"0.50210571"	"Polr3d"	"polymerase (RNA) III (DNA directed) polypeptide D"
"10535714"	"0.030275"	"3.17e-03"	"-4.1169401"	"-1.953802"	"-0.51021254"	"Cyp3a25"	"cytochrome P450, family 3, subfamily a, polypeptide 25"
"10559745"	"0.0302862"	"3.17e-03"	"-4.11644"	"-1.954539"	"-0.41662157"	"Vmn2r28///Vmn2r52"	"vomeronasal 2, receptor 28///vomeronasal 2, receptor 52"
"10472916"	"0.0303031"	"3.18e-03"	"4.1158077"	"-1.955471"	"1.15404824"	"Cdca7"	"cell division cycle associated 7"
"10479887"	"0.0303186"	"3.18e-03"	"4.1152075"	"-1.956356"	"0.60811931"	"Sec61a2"	"Sec61, alpha subunit 2 (S. cerevisiae)"
"10419354"	"0.0303202"	"3.18e-03"	"-4.1149333"	"-1.95676"	"-0.44197851"	"Map1lc3b///Map1lc3b"	"microtubule-associated protein 1 light chain 3 beta///microtubule-associated protein 1 light chain 3 beta"
"10505856"	"0.0303356"	"3.18e-03"	"-4.1143365"	"-1.95764"	"-0.65738416"	"Gm13288///Gm13275///Gm13272///Gm13290///Gm13271///Ifnz"	"predicted gene 13288///predicted gene 13275///predicted gene 13272///predicted gene 13290///predicted gene 13271///interferon zeta"
"10553413"	"0.0303583"	"3.19e-03"	"4.1135693"	"-1.958771"	"0.75423086"	"Prmt3"	"protein arginine N-methyltransferase 3"
"10358064"	"0.0303657"	"3.19e-03"	"4.1130069"	"-1.9596"	"0.5991343"	"Ipo9"	"importin 9"
"10569733"	"0.0303657"	"3.19e-03"	"-4.1129248"	"-1.959721"	"-0.59644055"	"Arhgef18"	"rho/rac guanine nucleotide exchange factor (GEF) 18"
"10470696"	"0.0303692"	"3.19e-03"	"4.112608"	"-1.960188"	"0.62006898"	"Med27"	"mediator complex subunit 27"
"10386955"	"0.0303811"	"3.19e-03"	"4.1120953"	"-1.960944"	"0.44073387"	"Cox10"	"cytochrome c oxidase assembly protein 10"
"10382069"	"0.0304272"	"3.20e-03"	"4.1107792"	"-1.962884"	"0.45239752"	"Psmc5"	"protease (prosome, macropain) 26S subunit, ATPase 5"
"10569719"	"0.0304521"	"3.20e-03"	"-4.1099641"	"-1.964086"	"-0.64482502"	"A430078G23Rik"	"RIKEN cDNA A430078G23 gene"
"10515828"	"0.0304627"	"3.20e-03"	"-4.1094814"	"-1.964798"	"-0.7048762"	"Olfr1335///Olfr1328///Olfr1330///Olfr1333///Olfr1329"	"olfactory receptor 1335///olfactory receptor 1328///olfactory receptor 1330///olfactory receptor 1333///olfactory receptor 1329"
"10509820"	"0.0305015"	"3.21e-03"	"4.1083397"	"-1.966482"	"0.64994173"	"Rcc2"	"regulator of chromosome condensation 2"
"10435617"	"0.030512"	"3.21e-03"	"4.1078189"	"-1.96725"	"0.44565228"	"Rabl3"	"RAB, member RAS oncogene family-like 3"
"10532765"	"0.030512"	"3.21e-03"	"-4.1075931"	"-1.967583"	"-0.49376774"	""	""
"10559454"	"0.030512"	"3.21e-03"	"-4.1073829"	"-1.967893"	"-0.45408586"	"Gm15448///Gm10693///Pirb///Pira7///Pira6///Pira4///Lilra6///Pira2///Pira11///Pira1"	"predicted gene 15448///predicted pseudogene 10693///paired Ig-like receptor B///paired-Ig-like receptor A7///paired-Ig-like receptor A6///paired-Ig-like receptor A4///leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 6///paired-Ig-like receptor A2///paired-Ig-like receptor A11///paired-Ig-like receptor A1"
"10382927"	"0.030512"	"3.21e-03"	"-4.1071577"	"-1.968225"	"-0.36880823"	"Gm11733"	"predicted gene 11733"
"10514510"	"0.0305681"	"3.22e-03"	"4.1055732"	"-1.970563"	"0.40333056"	"Cyp2j6"	"cytochrome P450, family 2, subfamily j, polypeptide 6"
"10441038"	"0.0305681"	"3.22e-03"	"-4.1053819"	"-1.970845"	"-0.57497078"	"Hlcs"	"holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase)"
"10527624"	"0.0306095"	"3.23e-03"	"4.1041868"	"-1.972608"	"0.67076903"	"Uspl1"	"ubiquitin specific peptidase like 1"
"10590549"	"0.0306854"	"3.24e-03"	"4.102148"	"-1.975616"	"0.42115012"	"Exosc7"	"exosome component 7"
"10477717"	"0.0306854"	"3.24e-03"	"4.1019564"	"-1.975899"	"1.02596406"	"Procr"	"protein C receptor, endothelial"
"10351884"	"0.0307088"	"3.24e-03"	"-4.1011824"	"-1.977041"	"-0.41580834"	"Olfr433"	"olfactory receptor 433"
"10390032"	"0.030834"	"3.26e-03"	"-4.0980557"	"-1.981657"	"-0.40721517"	"Acsf2"	"acyl-CoA synthetase family member 2"
"10440993"	"0.0308914"	"3.26e-03"	"4.0965007"	"-1.983952"	"0.40385517"	"Rcan1"	"regulator of calcineurin 1"
"10460221"	"0.0309525"	"3.27e-03"	"4.0948626"	"-1.986371"	"0.38348525"	"Chka"	"choline kinase alpha"
"10382425"	"0.0309635"	"3.27e-03"	"-4.0943761"	"-1.98709"	"-0.73551013"	"Gprc5c"	"G protein-coupled receptor, family C, group 5, member C"
"10479811"	"0.0309793"	"3.28e-03"	"4.0936463"	"-1.988167"	"0.87220615"	"Mcm10"	"minichromosome maintenance 10 replication initiation factor"
"10438626"	"0.0309793"	"3.28e-03"	"4.0935497"	"-1.98831"	"1.22928202"	"Etv5"	"ets variant 5"
"10565968"	"0.0310283"	"3.28e-03"	"-4.0921926"	"-1.990314"	"-0.54632354"	"Atg16l2"	"autophagy related 16-like 2 (S. cerevisiae)"
"10595407"	"0.0311874"	"3.30e-03"	"4.0883276"	"-1.996024"	"0.6171849"	"Ibtk"	"inhibitor of Bruton agammaglobulinemia tyrosine kinase"
"10358408"	"0.0311922"	"3.30e-03"	"4.0879855"	"-1.99653"	"1.3078075"	"Rgs1"	"regulator of G-protein signaling 1"
"10581395"	"0.0312191"	"3.31e-03"	"4.0871399"	"-1.997779"	"0.42020803"	"Slc12a4"	"solute carrier family 12, member 4"
"10500610"	"0.0312737"	"3.31e-03"	"4.0856308"	"-2.000009"	"0.59934731"	"Fam46c///Fam46c"	"family with sequence similarity 46, member C///family with sequence similarity 46, member C"
"10462818"	"0.0312737"	"3.32e-03"	"-4.0852203"	"-2.000616"	"-0.65952586"	"Hhex"	"hematopoietically expressed homeobox"
"10380129"	"0.0312737"	"3.32e-03"	"-4.0851339"	"-2.000744"	"-0.46154352"	"Supt4b///Supt4a"	"suppressor of Ty 4B///suppressor of Ty 4A"
"10567589"	"0.0312737"	"3.32e-03"	"4.0849723"	"-2.000983"	"0.42310796"	"Usp31"	"ubiquitin specific peptidase 31"
"10385776"	"0.0312747"	"3.32e-03"	"4.0847158"	"-2.001362"	"0.45271961"	"Tcf7"	"transcription factor 7, T cell specific"
"10405263"	"0.0312824"	"3.32e-03"	"4.0843101"	"-2.001961"	"0.49718854"	"Simc1"	"SUMO-interacting motifs containing 1"
"10581327"	"0.0313079"	"3.32e-03"	"4.0835001"	"-2.003159"	"0.47197105"	"Enkd1"	"enkurin domain containing 1"
"10562291"	"0.0313253"	"3.33e-03"	"-4.082801"	"-2.004192"	"-0.47757184"	"Scgb2b11///Scgb2b7///Scgb2b20"	"secretoglobin, family 2B, member 11///secretoglobin, family 2B, member 7///secretoglobin, family 2B, member 20"
"10391768"	"0.0313253"	"3.33e-03"	"4.0824939"	"-2.004646"	"0.48181974"	"Eftud2"	"elongation factor Tu GTP binding domain containing 2"
"10527888"	"0.0313253"	"3.33e-03"	"4.0824104"	"-2.00477"	"0.36759438"	"Gatad1"	"GATA zinc finger domain containing 1"
"10515363"	"0.0313638"	"3.33e-03"	"4.0813073"	"-2.0064"	"0.51158888"	"Mmachc"	"methylmalonic aciduria cblC type, with homocystinuria"
"10469110"	"0.0313643"	"3.33e-03"	"4.0810639"	"-2.00676"	"0.69901647"	"Usp6nl"	"USP6 N-terminal like"
"10526754"	"0.0313949"	"3.34e-03"	"-4.0801411"	"-2.008125"	"-0.5092625"	"Ap4m1"	"adaptor-related protein complex AP-4, mu 1"
"10378768"	"0.0314354"	"3.34e-03"	"4.078995"	"-2.009819"	"0.64103805"	"Rnmtl1"	"RNA methyltransferase like 1"
"10512288"	"0.031439"	"3.35e-03"	"-4.0786828"	"-2.010281"	"-0.42495795"	"Rpp25l"	"ribonuclease P/MRP 25 subunit-like"
"10579958"	"0.0315841"	"3.36e-03"	"-4.0751842"	"-2.015456"	"-0.69997002"	"Il15"	"interleukin 15"
"10361698"	"0.0316002"	"3.37e-03"	"4.0745936"	"-2.01633"	"0.36041544"	"Zc3h12d"	"zinc finger CCCH type containing 12D"
"10564777"	"0.0316255"	"3.37e-03"	"-4.0736787"	"-2.017683"	"-0.44805677"	"Kif7"	"kinesin family member 7"
"10440550"	"0.0316255"	"3.37e-03"	"4.0735634"	"-2.017854"	"0.38548862"	"Ltn1"	"listerin E3 ubiquitin protein ligase 1"
"10465278"	"0.0316426"	"3.37e-03"	"4.0729499"	"-2.018762"	"0.63726305"	"Cdc42ep2"	"CDC42 effector protein (Rho GTPase binding) 2"
"10513139"	"0.0316537"	"3.38e-03"	"4.0724706"	"-2.019471"	"0.49516129"	"Ptpn3"	"protein tyrosine phosphatase, non-receptor type 3"
"10564049"	"0.0316736"	"3.38e-03"	"-4.0717952"	"-2.02047"	"-0.90805515"	""	""
"10582719"	"0.031741"	"3.39e-03"	"4.0700581"	"-2.023041"	"0.40623235"	"Sipa1l2"	"signal-induced proliferation-associated 1 like 2"
"10421003"	"0.0317627"	"3.39e-03"	"-4.0693432"	"-2.024099"	"-0.37251574"	"Bnip3l"	"BCL2/adenovirus E1B interacting protein 3-like"
"10564663"	"0.0318073"	"3.40e-03"	"4.0678728"	"-2.026275"	"0.52632008"	"Gm9855///Tdg"	"thymine DNA glycosylase pseudogene///thymine DNA glycosylase"
"10593887"	"0.0318073"	"3.40e-03"	"-4.0676641"	"-2.026584"	"-0.44375207"	"Neil1"	"nei endonuclease VIII-like 1 (E. coli)"
"10515051"	"0.0318073"	"3.40e-03"	"-4.0676567"	"-2.026595"	"-0.4754168"	"Osbpl9"	"oxysterol binding protein-like 9"
"10492310"	"0.0318377"	"3.40e-03"	"-4.06675"	"-2.027938"	"-0.39730991"	"Mbnl1"	"muscleblind-like 1 (Drosophila)"
"10558769"	"0.0318704"	"3.41e-03"	"4.0657942"	"-2.029353"	"0.50062581"	"Ifitm1"	"interferon induced transmembrane protein 1"
"10516229"	"0.0318716"	"3.41e-03"	"4.0655372"	"-2.029733"	"0.6226113"	"Utp11l"	"UTP11-like, U3 small nucleolar ribonucleoprotein, (yeast)"
"10473650"	"0.0319005"	"3.41e-03"	"4.0644498"	"-2.031343"	"0.5314543"	"Nup160"	"nucleoporin 160"
"10435185"	"0.0319005"	"3.41e-03"	"-4.064235"	"-2.031661"	"-0.4609707"	""	""
"10505843"	"0.0319005"	"3.41e-03"	"-4.0642064"	"-2.031704"	"-0.64875135"	"Gm13288///Gm13275///Gm13272///Gm13290///Gm13271///Ifnz"	"predicted gene 13288///predicted gene 13275///predicted gene 13272///predicted gene 13290///predicted gene 13271///interferon zeta"
"10536996"	"0.0319492"	"3.42e-03"	"4.0628973"	"-2.033642"	"0.44363038"	"Klhdc10"	"kelch domain containing 10"
"10364702"	"0.0320408"	"3.43e-03"	"4.0604426"	"-2.037278"	"0.43784106"	"Midn"	"midnolin"
"10396840"	"0.0320408"	"3.43e-03"	"4.060327"	"-2.037449"	"0.42329289"	"Rdh12"	"retinol dehydrogenase 12"
"10549972"	"0.0320408"	"3.43e-03"	"-4.0601817"	"-2.037665"	"-0.4441546"	"Zscan4f///Zscan4b///Zscan4d///Zscan4a///Zscan4c"	"zinc finger and SCAN domain containing 4F///zinc finger and SCAN domain containing 4B///zinc finger and SCAN domain containing 4D///zinc finger and SCAN domain containing 4A///zinc finger and SCAN domain containing 4C"
"10397002"	"0.0320844"	"3.44e-03"	"4.0588485"	"-2.03964"	"0.48550288"	"Sipa1l1"	"signal-induced proliferation-associated 1 like 1"
"10512701"	"0.0320844"	"3.44e-03"	"4.0587328"	"-2.039811"	"0.54495918"	"Tomm5"	"translocase of outer mitochondrial membrane 5 homolog (yeast)"
"10521811"	"0.0320844"	"3.44e-03"	"-4.0585325"	"-2.040108"	"-0.62885239"	""	""
"10595573"	"0.0320975"	"3.44e-03"	"-4.0580138"	"-2.040876"	"-0.38475969"	"Snx14"	"sorting nexin 14"
"10542677"	"0.0321201"	"3.45e-03"	"4.0571287"	"-2.042188"	"0.54603271"	"Etnk1"	"ethanolamine kinase 1"
"10582190"	"0.0321201"	"3.45e-03"	"4.057059"	"-2.042291"	"0.55912128"	"Gins2"	"GINS complex subunit 2 (Psf2 homolog)"
"10515293"	"0.0321359"	"3.45e-03"	"4.0564818"	"-2.043146"	"0.47219492"	"Llph"	"LLP homolog, long-term synaptic facilitation (Aplysia)"
"10388532"	"0.0321529"	"3.46e-03"	"4.055879"	"-2.04404"	"0.4679232"	"Nxn"	"nucleoredoxin"
"10445428"	"0.032184"	"3.46e-03"	"-4.0549463"	"-2.045422"	"-0.86802293"	""	""
"10475502"	"0.032184"	"3.46e-03"	"4.0547381"	"-2.04573"	"0.56722121"	"Gm14085"	"predicted gene 14085"
"10545742"	"0.0321987"	"3.46e-03"	"-4.05399"	"-2.046839"	"-0.62605401"	"Cd207"	"CD207 antigen"
"10442495"	"0.0321987"	"3.47e-03"	"-4.0537787"	"-2.047152"	"-0.38550192"	"Pkd1"	"polycystic kidney disease 1 homolog"
"10378523"	"0.0321987"	"3.47e-03"	"-4.0537314"	"-2.047222"	"-0.37298192"	"Smg6"	"Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)"
"10381408"	"0.0322195"	"3.47e-03"	"4.0530043"	"-2.0483"	"0.60385027"	"Ifi35"	"interferon-induced protein 35"
"10505172"	"0.0322195"	"3.47e-03"	"4.0526394"	"-2.048841"	"0.41276523"	"Dnajc25"	"DnaJ heat shock protein family (Hsp40) member C25"
"10603708"	"0.0322195"	"3.47e-03"	"-4.0525913"	"-2.048912"	"-0.51588778"	"Cask"	"calcium/calmodulin-dependent serine protein kinase (MAGUK family)"
"10549588"	"0.0322281"	"3.47e-03"	"-4.0519146"	"-2.049915"	"-0.4717249"	"Rps9"	"ribosomal protein S9"
"10607004"	"0.0322281"	"3.48e-03"	"4.0518528"	"-2.050007"	"0.39047937"	"Psmd10"	"proteasome (prosome, macropain) 26S subunit, non-ATPase, 10"
"10405587"	"0.0322281"	"3.48e-03"	"4.0517185"	"-2.050206"	"0.44692127"	"Tgfbi"	"transforming growth factor, beta induced"
"10542892"	"0.0322599"	"3.48e-03"	"4.0507936"	"-2.051577"	"0.44336899"	"Nacc1"	"nucleus accumbens associated 1, BEN and BTB (POZ) domain containing"
"10543835"	"0.0322855"	"3.48e-03"	"4.0500053"	"-2.052746"	"0.47877505"	"Chchd3"	"coiled-coil-helix-coiled-coil-helix domain containing 3"
"10352945"	"0.0323154"	"3.49e-03"	"-4.0491246"	"-2.054052"	"-0.58045188"	""	""
"10527732"	"0.0324196"	"3.50e-03"	"-4.0466209"	"-2.057765"	"-0.44441529"	"Fry"	"FRY microtubule binding protein"
"10389331"	"0.0324466"	"3.51e-03"	"4.0454367"	"-2.059521"	"0.56091062"	"Znhit3"	"zinc finger, HIT type 3"
"10367919"	"0.0324466"	"3.51e-03"	"4.0453814"	"-2.059603"	"0.75849964"	"Stx11"	"syntaxin 11"
"10450876"	"0.0324466"	"3.51e-03"	"-4.0453496"	"-2.05965"	"-0.47488726"	"Olfr100///Olfr102"	"olfactory receptor 100///olfactory receptor 102"
"10574087"	"0.0324671"	"3.51e-03"	"4.0446779"	"-2.060647"	"0.49703121"	"Herpud1"	"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1"
"10504137"	"0.0324822"	"3.52e-03"	"-4.0433301"	"-2.062646"	"-0.45408489"	"Gm10590"	"predicted gene 10590"
"10504201"	"0.0324822"	"3.52e-03"	"-4.0433301"	"-2.062646"	"-0.45408489"	"Gm10590"	"predicted gene 10590"
"10512350"	"0.0324822"	"3.52e-03"	"-4.0433301"	"-2.062646"	"-0.45408489"	"Gm10590"	"predicted gene 10590"
"10512352"	"0.0324822"	"3.52e-03"	"-4.0433301"	"-2.062646"	"-0.45408489"	"Gm10590"	"predicted gene 10590"
"10378754"	"0.0324822"	"3.52e-03"	"4.043216"	"-2.062815"	"0.62156215"	"Fam57a"	"family with sequence similarity 57, member A"
"10404020"	"0.0324909"	"3.52e-03"	"-4.0425466"	"-2.063809"	"-0.42152946"	"Vmn1r221///Vmn1r196///Vmn1r191///Vmn1r209///Vmn1r207-ps///Vmn1r188///Vmn1r189///Vmn1r222///Vmn1r217///Vmn1r219///Vmn1r220///Vmn1r203///Vmn1r210///Vmn1r205///Vmn1r206///Vmn1r213///Vmn1r214///Vmn1r199///Vmn1r-ps103"	"vomeronasal 1 receptor 221///vomeronasal 1 receptor 196///vomeronasal 1 receptor 191///vomeronasal 1 receptor 209///vomeronasal 1 receptor 207, pseudogene///vomeronasal 1 receptor 188///vomeronasal 1 receptor 189///vomeronasal 1 receptor 222///vomeronasal 1 receptor 217///vomeronasal 1 receptor 219///vomeronasal 1 receptor 220///vomeronasal 1 receptor 203///vomeronasal 1 receptor 210///vomeronasal 1 receptor 205///vomeronasal 1 receptor 206///vomeronasal 1 receptor 213///vomeronasal 1 receptor 214///vomeronasal 1 receptor 199///vomeronasal 1 receptor, pseudogene 103"
